Date,Open,High,Low,Close,Adj Close,Volume
1962-04-10,1.661458,1.677083,1.651042,1.677083,0.151052,120000
1962-04-11,1.677083,1.692708,1.656250,1.671875,0.150583,182400
1962-04-12,1.661458,1.661458,1.635417,1.656250,0.149176,158400
1962-04-13,1.651042,1.651042,1.614583,1.614583,0.145423,38400
1962-04-16,1.609375,1.609375,1.552083,1.572917,0.142591,129600
1962-04-17,1.578125,1.619792,1.578125,1.593750,0.144479,172800
1962-04-18,1.593750,1.614583,1.583333,1.604167,0.145423,132000
1962-04-19,1.604167,1.625000,1.604167,1.604167,0.145423,81600
1962-04-23,1.598958,1.598958,1.541667,1.546875,0.140230,136800
1962-04-24,1.552083,1.572917,1.552083,1.572917,0.142591,103200
1962-04-25,1.562500,1.562500,1.531250,1.531250,0.138813,120000
1962-04-26,1.536458,1.578125,1.536458,1.552083,0.140702,163200
1962-04-27,1.552083,1.557292,1.520833,1.541667,0.139758,182400
1962-04-30,1.541667,1.541667,1.468750,1.479167,0.134092,187200
1962-05-01,1.479167,1.494792,1.427083,1.489583,0.135036,228000
1962-05-02,1.489583,1.515625,1.489583,1.500000,0.135980,139200
1962-05-03,1.500000,1.567708,1.494792,1.567708,0.142118,79200
1962-05-04,1.567708,1.583333,1.552083,1.552083,0.140702,76800
1962-05-07,1.552083,1.562500,1.541667,1.552083,0.140702,182400
1962-05-08,1.552083,1.572917,1.546875,1.552083,0.140702,129600
1962-05-09,1.552083,1.562500,1.500000,1.541667,0.139758,96000
1962-05-10,1.536458,1.536458,1.468750,1.473958,0.133620,16800
1962-05-11,1.473958,1.473958,1.453125,1.473958,0.133620,141600
1962-05-14,1.473958,1.531250,1.447917,1.447917,0.131259,146400
1962-05-15,1.500000,1.536458,1.500000,1.526042,0.138341,132000
1962-05-16,1.526042,1.526042,1.505208,1.515625,0.137397,103200
1962-05-17,1.515625,1.520833,1.500000,1.510417,0.136925,180000
1962-05-18,1.520833,1.552083,1.520833,1.536458,0.139285,187200
1962-05-21,1.536458,1.536458,1.510417,1.520833,0.137869,132000
1962-05-22,1.520833,1.531250,1.500000,1.500000,0.135980,117600
1962-05-23,1.500000,1.505208,1.453125,1.463542,0.132675,256800
1962-05-24,1.463542,1.494792,1.442708,1.447917,0.131259,336000
1962-05-25,1.447917,1.458333,1.427083,1.442708,0.130787,156000
1962-05-28,1.442708,1.442708,1.364583,1.364583,0.123704,148800
1962-05-29,1.364583,1.437500,1.291667,1.354167,0.122760,451200
1962-05-31,1.395833,1.442708,1.395833,1.432292,0.129842,196800
1962-06-01,1.432292,1.453125,1.416667,1.453125,0.131731,148800
1962-06-04,1.427083,1.427083,1.385417,1.390625,0.126065,158400
1962-06-05,1.390625,1.432292,1.380208,1.411458,0.127954,196800
1962-06-06,1.427083,1.463542,1.427083,1.437500,0.130315,141600
1962-06-07,1.437500,1.489583,1.432292,1.458333,0.132203,153600
1962-06-08,1.453125,1.453125,1.421875,1.453125,0.131731,112800
1962-06-11,1.447917,1.447917,1.390625,1.406250,0.127482,120000
1962-06-12,1.395833,1.395833,1.380208,1.395833,0.126537,220800
1962-06-13,1.395833,1.437500,1.375000,1.380208,0.125121,266400
1962-06-14,1.375000,1.375000,1.338542,1.338542,0.121344,544800
1962-06-15,1.338542,1.369792,1.338542,1.369792,0.124176,278400
1962-06-18,1.380208,1.401042,1.380208,1.380208,0.125121,199200
1962-06-19,1.380208,1.390625,1.364583,1.390625,0.126065,148800
1962-06-20,1.390625,1.390625,1.354167,1.364583,0.123704,139200
1962-06-21,1.364583,1.385417,1.333333,1.333333,0.120871,225600
1962-06-22,1.333333,1.354167,1.286458,1.286458,0.116622,379200
1962-06-25,1.281250,1.281250,1.229167,1.234375,0.111901,319200
1962-06-26,1.234375,1.276042,1.229167,1.255208,0.113789,211200
1962-06-27,1.250000,1.250000,1.229167,1.250000,0.113317,124800
1962-06-28,1.270833,1.343750,1.270833,1.317708,0.119455,146400
1962-06-29,1.317708,1.354167,1.312500,1.328125,0.120399,158400
1962-07-02,1.328125,1.364583,1.312500,1.333333,0.120871,122400
1962-07-03,1.333333,1.359375,1.333333,1.348958,0.122288,120000
1962-07-05,1.359375,1.395833,1.359375,1.385417,0.125593,98400
1962-07-06,1.385417,1.385417,1.333333,1.375000,0.124649,108000
1962-07-09,1.369792,1.369792,1.348958,1.369792,0.124176,96000
1962-07-10,1.375000,1.432292,1.375000,1.375000,0.124649,321600
1962-07-11,1.359375,1.359375,1.333333,1.354167,0.122760,160800
1962-07-12,1.354167,1.375000,1.354167,1.359375,0.123232,136800
1962-07-13,1.359375,1.364583,1.338542,1.338542,0.121344,117600
1962-07-16,1.338542,1.369792,1.338542,1.354167,0.122760,132000
1962-07-17,1.354167,1.359375,1.328125,1.333333,0.121809,283200
1962-07-18,1.322917,1.322917,1.296875,1.302083,0.118954,170400
1962-07-19,1.302083,1.322917,1.296875,1.302083,0.118954,175200
1962-07-20,1.307292,1.338542,1.307292,1.328125,0.121333,172800
1962-07-23,1.328125,1.343750,1.312500,1.317708,0.120381,127200
1962-07-24,1.312500,1.312500,1.291667,1.291667,0.118002,302400
1962-07-25,1.281250,1.281250,1.229167,1.276042,0.116575,196800
1962-07-26,1.270833,1.270833,1.260417,1.270833,0.116099,112800
1962-07-27,1.270833,1.307292,1.265625,1.291667,0.118002,105600
1962-07-30,1.291667,1.312500,1.286458,1.296875,0.118478,100800
1962-07-31,1.296875,1.322917,1.296875,1.322917,0.120857,132000
1962-08-01,1.322917,1.328125,1.307292,1.317708,0.120381,201600
1962-08-02,1.317708,1.328125,1.307292,1.317708,0.120381,103200
1962-08-03,1.317708,1.333333,1.317708,1.333333,0.121809,52800
1962-08-06,1.333333,1.348958,1.333333,1.343750,0.122760,88800
1962-08-07,1.343750,1.354167,1.317708,1.348958,0.123236,151200
1962-08-08,1.338542,1.338542,1.317708,1.328125,0.121333,115200
1962-08-09,1.328125,1.333333,1.312500,1.317708,0.120381,172800
1962-08-10,1.317708,1.322917,1.302083,1.312500,0.119905,134400
1962-08-13,1.312500,1.322917,1.291667,1.302083,0.118954,235200
1962-08-14,1.302083,1.328125,1.296875,1.312500,0.119905,160800
1962-08-15,1.328125,1.406250,1.328125,1.406250,0.128470,304800
1962-08-16,1.406250,1.416667,1.385417,1.406250,0.128470,175200
1962-08-17,1.406250,1.416667,1.385417,1.406250,0.128470,163200
1962-08-20,1.406250,1.421875,1.401042,1.401042,0.127994,141600
1962-08-21,1.401042,1.421875,1.385417,1.401042,0.127994,160800
1962-08-22,1.411458,1.432292,1.411458,1.427083,0.130374,235200
1962-08-23,1.427083,1.479167,1.421875,1.442708,0.131801,247200
1962-08-24,1.442708,1.473958,1.442708,1.458333,0.133228,76800
1962-08-27,1.458333,1.473958,1.442708,1.473958,0.134656,168000
1962-08-28,1.473958,1.473958,1.458333,1.458333,0.133228,180000
1962-08-29,1.458333,1.473958,1.437500,1.458333,0.133228,290400
1962-08-30,1.458333,1.473958,1.458333,1.458333,0.133228,168000
1962-08-31,1.463542,1.489583,1.463542,1.463542,0.133704,93600
1962-09-04,1.463542,1.494792,1.447917,1.447917,0.132277,228000
1962-09-05,1.437500,1.437500,1.401042,1.411458,0.128946,386400
1962-09-06,1.411458,1.416667,1.390625,1.411458,0.128946,182400
1962-09-07,1.411458,1.432292,1.395833,1.432292,0.130849,290400
1962-09-10,1.427083,1.427083,1.390625,1.406250,0.128470,165600
1962-09-11,1.406250,1.416667,1.401042,1.411458,0.128946,103200
1962-09-12,1.411458,1.432292,1.406250,1.416667,0.129422,103200
1962-09-13,1.427083,1.458333,1.427083,1.453125,0.132753,120000
1962-09-14,1.453125,1.458333,1.406250,1.406250,0.128470,144000
1962-09-17,1.406250,1.421875,1.395833,1.401042,0.127994,232800
1962-09-18,1.401042,1.427083,1.401042,1.421875,0.129898,204000
1962-09-19,1.390625,1.411458,1.390625,1.406250,0.128470,134400
1962-09-20,1.406250,1.427083,1.406250,1.421875,0.129898,160800
1962-09-21,1.406250,1.406250,1.390625,1.406250,0.128470,230400
1962-09-24,1.390625,1.390625,1.354167,1.369792,0.125139,261600
1962-09-25,1.369792,1.390625,1.369792,1.390625,0.127043,112800
1962-09-26,1.390625,1.390625,1.348958,1.348958,0.123236,211200
1962-09-27,1.348958,1.369792,1.328125,1.328125,0.121333,232800
1962-09-28,1.328125,1.348958,1.312500,1.312500,0.119905,81600
1962-10-01,1.302083,1.317708,1.302083,1.307292,0.119430,105600
1962-10-02,1.307292,1.369792,1.302083,1.312500,0.119905,165600
1962-10-03,1.312500,1.354167,1.312500,1.322917,0.120857,76800
1962-10-04,1.322917,1.354167,1.317708,1.354167,0.123712,79200
1962-10-05,1.354167,1.359375,1.338542,1.343750,0.122760,86400
1962-10-08,1.338542,1.338542,1.328125,1.338542,0.122285,110400
1962-10-09,1.312500,1.333333,1.312500,1.317708,0.120381,324000
1962-10-10,1.317708,1.354167,1.317708,1.354167,0.123712,139200
1962-10-11,1.333333,1.333333,1.312500,1.328125,0.121333,189600
1962-10-12,1.322917,1.322917,1.312500,1.317708,0.120381,72000
1962-10-15,1.317708,1.369792,1.317708,1.369792,0.125139,76800
1962-10-16,1.348958,1.385417,1.348958,1.348958,0.124181,225600
1962-10-17,1.348958,1.364583,1.348958,1.359375,0.125140,153600
1962-10-18,1.359375,1.364583,1.333333,1.333333,0.122742,184800
1962-10-19,1.333333,1.348958,1.291667,1.291667,0.118907,314400
1962-10-22,1.286458,1.286458,1.260417,1.265625,0.116509,180000
1962-10-23,1.265625,1.276042,1.234375,1.244792,0.114592,180000
1962-10-24,1.244792,1.286458,1.234375,1.281250,0.117948,249600
1962-10-25,1.281250,1.307292,1.250000,1.276042,0.117468,230400
1962-10-26,1.276042,1.307292,1.270833,1.270833,0.116989,88800
1962-10-29,1.338542,1.354167,1.296875,1.328125,0.122263,180000
1962-10-30,1.328125,1.375000,1.312500,1.375000,0.126578,218400
1962-10-31,1.375000,1.380208,1.364583,1.369792,0.126099,151200
1962-11-01,1.369792,1.406250,1.369792,1.401042,0.128975,136800
1962-11-02,1.401042,1.416667,1.395833,1.411458,0.129934,211200
1962-11-05,1.411458,1.453125,1.411458,1.437500,0.132332,172800
1962-11-07,1.437500,1.463542,1.437500,1.458333,0.134250,182400
1962-11-08,1.458333,1.458333,1.442708,1.458333,0.134250,129600
1962-11-09,1.453125,1.453125,1.437500,1.453125,0.133770,120000
1962-11-12,1.453125,1.458333,1.442708,1.458333,0.134250,96000
1962-11-13,1.458333,1.489583,1.453125,1.484375,0.136647,216000
1962-11-14,1.484375,1.526042,1.479167,1.505208,0.138565,261600
1962-11-15,1.505208,1.531250,1.494792,1.500000,0.138085,187200
1962-11-16,1.500000,1.515625,1.494792,1.500000,0.138085,127200
1962-11-19,1.500000,1.505208,1.489583,1.500000,0.138085,112800
1962-11-20,1.500000,1.505208,1.494792,1.500000,0.138085,112800
1962-11-21,1.500000,1.505208,1.494792,1.500000,0.138085,105600
1962-11-23,1.500000,1.526042,1.494792,1.500000,0.138085,228000
1962-11-26,1.500000,1.505208,1.494792,1.500000,0.138085,187200
1962-11-27,1.500000,1.505208,1.484375,1.500000,0.138085,165600
1962-11-28,1.500000,1.505208,1.494792,1.505208,0.138565,177600
1962-11-29,1.505208,1.520833,1.505208,1.505208,0.138565,132000
1962-11-30,1.505208,1.526042,1.505208,1.505208,0.138565,124800
1962-12-03,1.505208,1.520833,1.505208,1.510417,0.139044,81600
1962-12-04,1.510417,1.567708,1.510417,1.567708,0.144318,206400
1962-12-05,1.567708,1.572917,1.552083,1.552083,0.142880,182400
1962-12-06,1.552083,1.578125,1.546875,1.578125,0.145277,127200
1962-12-07,1.578125,1.578125,1.552083,1.572917,0.144798,96000
1962-12-10,1.572917,1.583333,1.541667,1.541667,0.141921,441600
1962-12-11,1.541667,1.541667,1.520833,1.541667,0.141921,408000
1962-12-12,1.536458,1.536458,1.479167,1.494792,0.137606,374400
1962-12-13,1.494792,1.510417,1.489583,1.510417,0.139044,64800
1962-12-14,1.494792,1.494792,1.479167,1.489583,0.137126,88800
1962-12-17,1.489583,1.489583,1.473958,1.473958,0.135688,129600
1962-12-18,1.479167,1.520833,1.479167,1.500000,0.138085,314400
1962-12-19,1.500000,1.539063,1.500000,1.505208,0.138565,103200
1962-12-20,1.505208,1.510417,1.489583,1.489583,0.137126,273600
1962-12-21,1.489583,1.520833,1.479167,1.520833,0.140003,398400
1962-12-24,1.520833,1.531250,1.520833,1.526042,0.140483,117600
1962-12-26,1.536458,1.546875,1.536458,1.546875,0.142400,122400
1962-12-27,1.546875,1.552083,1.536458,1.552083,0.142880,122400
1962-12-28,1.552083,1.552083,1.526042,1.541667,0.141921,158400
1962-12-31,1.541667,1.562500,1.526042,1.557292,0.143359,98400
1963-01-02,1.557292,1.562500,1.541667,1.541667,0.141921,112800
1963-01-03,1.546875,1.567708,1.546875,1.557292,0.143359,74400
1963-01-04,1.557292,1.598958,1.557292,1.593750,0.146716,141600
1963-01-07,1.593750,1.609375,1.588542,1.588542,0.146236,129600
1963-01-08,1.588542,1.609375,1.578125,1.588542,0.146236,261600
1963-01-09,1.588542,1.604167,1.588542,1.588542,0.146236,115200
1963-01-10,1.588542,1.598958,1.583333,1.583333,0.145757,84000
1963-01-11,1.583333,1.593750,1.578125,1.583333,0.145757,129600
1963-01-14,1.583333,1.598958,1.572917,1.593750,0.146716,153600
1963-01-15,1.593750,1.609375,1.572917,1.604167,0.148646,124800
1963-01-16,1.604167,1.619792,1.572917,1.572917,0.145751,62400
1963-01-17,1.572917,1.588542,1.567708,1.588542,0.147198,88800
1963-01-18,1.588542,1.609375,1.583333,1.583333,0.146716,196800
1963-01-21,1.583333,1.583333,1.546875,1.546875,0.143338,204000
1963-01-22,1.546875,1.567708,1.546875,1.557292,0.144303,156000
1963-01-23,1.557292,1.562500,1.546875,1.552083,0.143820,151200
1963-01-24,1.552083,1.578125,1.552083,1.557292,0.144303,256800
1963-01-25,1.557292,1.572917,1.552083,1.562500,0.144785,240000
1963-01-28,1.562500,1.609375,1.557292,1.583333,0.146716,266400
1963-01-29,1.583333,1.598958,1.572917,1.588542,0.147198,292800
1963-01-30,1.588542,1.598958,1.578125,1.588542,0.147198,96000
1963-01-31,1.588542,1.604167,1.583333,1.604167,0.148646,127200
1963-02-01,1.604167,1.609375,1.583333,1.583333,0.146716,151200
1963-02-04,1.583333,1.583333,1.541667,1.572917,0.145751,103200
1963-02-05,1.567708,1.567708,1.541667,1.552083,0.143820,153600
1963-02-06,1.552083,1.567708,1.541667,1.562500,0.144785,81600
1963-02-07,1.562500,1.562500,1.489583,1.520833,0.140925,132000
1963-02-08,1.515625,1.515625,1.500000,1.515625,0.140442,170400
1963-02-11,1.515625,1.515625,1.484375,1.489583,0.138029,223200
1963-02-12,1.489583,1.515625,1.489583,1.515625,0.140442,151200
1963-02-13,1.515625,1.520833,1.500000,1.515625,0.140442,86400
1963-02-14,1.515625,1.531250,1.515625,1.520833,0.140925,45600
1963-02-15,1.510417,1.510417,1.494792,1.500000,0.138994,412800
1963-02-18,1.500000,1.520833,1.484375,1.500000,0.138994,225600
1963-02-19,1.500000,1.505208,1.489583,1.489583,0.138029,230400
1963-02-20,1.489583,1.494792,1.458333,1.479167,0.137064,266400
1963-02-21,1.479167,1.479167,1.458333,1.463542,0.135616,192000
1963-02-25,1.458333,1.473958,1.458333,1.468750,0.136098,132000
1963-02-26,1.468750,1.479167,1.463542,1.479167,0.137064,105600
1963-02-27,1.473958,1.473958,1.458333,1.463542,0.135616,117600
1963-02-28,1.463542,1.468750,1.458333,1.458333,0.135133,91200
1963-03-01,1.458333,1.468750,1.442708,1.453125,0.134650,384000
1963-03-04,1.453125,1.489583,1.453125,1.484375,0.137546,156000
1963-03-05,1.484375,1.500000,1.463542,1.468750,0.136098,206400
1963-03-06,1.468750,1.489583,1.468750,1.484375,0.137546,175200
1963-03-07,1.484375,1.505208,1.484375,1.500000,0.138994,98400
1963-03-08,1.500000,1.505208,1.479167,1.479167,0.137064,170400
1963-03-11,1.479167,1.505208,1.479167,1.500000,0.138994,148800
1963-03-12,1.500000,1.510417,1.500000,1.505208,0.139477,141600
1963-03-13,1.505208,1.510417,1.489583,1.494792,0.138511,254400
1963-03-14,1.494792,1.500000,1.494792,1.494792,0.138511,48000
1963-03-15,1.484375,1.484375,1.479167,1.479167,0.137064,132000
1963-03-18,1.479167,1.494792,1.463542,1.489583,0.138029,184800
1963-03-19,1.489583,1.489583,1.463542,1.489583,0.138029,74400
1963-03-20,1.489583,1.494792,1.458333,1.473958,0.136581,175200
1963-03-21,1.473958,1.473958,1.447917,1.468750,0.136098,60000
1963-03-22,1.468750,1.484375,1.468750,1.468750,0.136098,31200
1963-03-25,1.468750,1.494792,1.458333,1.463542,0.135616,146400
1963-03-26,1.468750,1.484375,1.468750,1.484375,0.137546,55200
1963-03-27,1.484375,1.510417,1.484375,1.510417,0.139959,240000
1963-03-28,1.515625,1.536458,1.515625,1.536458,0.142372,134400
1963-03-29,1.531250,1.531250,1.510417,1.520833,0.140925,220800
1963-04-01,1.520833,1.578125,1.520833,1.546875,0.143338,134400
1963-04-02,1.546875,1.557292,1.546875,1.546875,0.143338,144000
1963-04-03,1.546875,1.562500,1.541667,1.562500,0.144785,115200
1963-04-04,1.562500,1.567708,1.546875,1.557292,0.144303,100800
1963-04-05,1.557292,1.557292,1.546875,1.557292,0.144303,45600
1963-04-08,1.557292,1.578125,1.557292,1.572917,0.145751,158400
1963-04-09,1.572917,1.593750,1.557292,1.593750,0.147681,228000
1963-04-10,1.593750,1.593750,1.541667,1.562500,0.144785,715200
1963-04-11,1.562500,1.562500,1.526042,1.557292,0.144303,408000
1963-04-15,1.557292,1.557292,1.541667,1.557292,0.144303,151200
1963-04-16,1.552083,1.552083,1.531250,1.552083,0.144984,129600
1963-04-17,1.552083,1.552083,1.531250,1.541667,0.144011,88800
1963-04-18,1.541667,1.572917,1.536458,1.562500,0.145957,158400
1963-04-19,1.562500,1.578125,1.541667,1.567708,0.146444,420000
1963-04-22,1.562500,1.562500,1.541667,1.546875,0.144497,163200
1963-04-23,1.541667,1.541667,1.526042,1.536458,0.143524,230400
1963-04-24,1.536458,1.541667,1.526042,1.526042,0.142551,228000
1963-04-25,1.536458,1.557292,1.536458,1.546875,0.144497,283200
1963-04-26,1.546875,1.567708,1.541667,1.552083,0.144984,170400
1963-04-29,1.552083,1.562500,1.546875,1.552083,0.144984,168000
1963-04-30,1.552083,1.567708,1.552083,1.552083,0.144984,199200
1963-05-01,1.552083,1.567708,1.541667,1.552083,0.144984,196800
1963-05-02,1.562500,1.572917,1.562500,1.562500,0.145957,156000
1963-05-03,1.562500,1.583333,1.552083,1.562500,0.145957,163200
1963-05-06,1.562500,1.604167,1.552083,1.593750,0.148876,676800
1963-05-07,1.593750,1.614583,1.583333,1.583333,0.147903,290400
1963-05-08,1.583333,1.609375,1.567708,1.609375,0.150336,153600
1963-05-09,1.609375,1.651042,1.604167,1.645833,0.153741,520800
1963-05-10,1.645833,1.682292,1.640625,1.677083,0.156660,343200
1963-05-13,1.677083,1.729167,1.677083,1.718750,0.160553,300000
1963-05-14,1.718750,1.734375,1.713542,1.723958,0.161039,184800
1963-05-15,1.723958,1.729167,1.713542,1.729167,0.161526,132000
1963-05-16,1.729167,1.744792,1.723958,1.729167,0.161526,192000
1963-05-17,1.729167,1.744792,1.723958,1.729167,0.161526,204000
1963-05-20,1.729167,1.739583,1.723958,1.734375,0.162012,91200
1963-05-21,1.729167,1.729167,1.708333,1.723958,0.161039,374400
1963-05-22,1.723958,1.739583,1.718750,1.718750,0.160553,199200
1963-05-23,1.723958,1.765625,1.723958,1.755208,0.163958,511200
1963-05-24,1.755208,1.770833,1.750000,1.765625,0.164931,134400
1963-05-27,1.760417,1.760417,1.744792,1.750000,0.163472,165600
1963-05-28,1.750000,1.786458,1.750000,1.776042,0.165904,278400
1963-05-29,1.776042,1.807292,1.770833,1.796875,0.167851,105600
1963-05-31,1.812500,1.869792,1.812500,1.848958,0.172716,328800
1963-06-03,1.859375,1.911458,1.859375,1.906250,0.178068,283200
1963-06-04,1.906250,1.916667,1.885417,1.916667,0.179040,328800
1963-06-05,1.916667,1.953125,1.916667,1.921875,0.179527,336000
1963-06-06,1.921875,1.953125,1.921875,1.921875,0.179527,249600
1963-06-07,1.906250,1.906250,1.875000,1.875000,0.175148,312000
1963-06-10,1.854167,1.854167,1.812500,1.833333,0.171256,355200
1963-06-11,1.833333,1.848958,1.807292,1.812500,0.169310,268800
1963-06-12,1.812500,1.843750,1.796875,1.807292,0.168824,268800
1963-06-13,1.807292,1.812500,1.796875,1.796875,0.167851,112800
1963-06-14,1.796875,1.833333,1.776042,1.833333,0.171256,247200
1963-06-17,1.833333,1.843750,1.796875,1.796875,0.167851,112800
1963-06-18,1.796875,1.817708,1.796875,1.812500,0.169310,115200
1963-06-19,1.812500,1.828125,1.791667,1.791667,0.167364,247200
1963-06-20,1.796875,1.817708,1.796875,1.802083,0.168337,218400
1963-06-21,1.812500,1.828125,1.812500,1.822917,0.170283,192000
1963-06-24,1.822917,1.833333,1.812500,1.812500,0.169310,98400
1963-06-25,1.812500,1.828125,1.791667,1.812500,0.169310,309600
1963-06-26,1.812500,1.812500,1.791667,1.802083,0.168337,124800
1963-06-27,1.796875,1.796875,1.781250,1.781250,0.166391,189600
1963-06-28,1.781250,1.807292,1.776042,1.796875,0.167851,153600
1963-07-01,1.796875,1.802083,1.750000,1.770833,0.165418,187200
1963-07-02,1.770833,1.817708,1.765625,1.817708,0.169797,559200
1963-07-03,1.822917,1.854167,1.822917,1.854167,0.173202,208800
1963-07-05,1.854167,1.869792,1.848958,1.869792,0.174662,144000
1963-07-08,1.869792,1.890625,1.864583,1.869792,0.174662,192000
1963-07-09,1.869792,1.885417,1.859375,1.880208,0.175635,151200
1963-07-10,1.880208,1.901042,1.875000,1.885417,0.176121,127200
1963-07-11,1.890625,1.921875,1.890625,1.911458,0.178554,319200
1963-07-12,1.911458,1.911458,1.890625,1.901042,0.177581,110400
1963-07-15,1.901042,1.901042,1.875000,1.875000,0.175148,163200
1963-07-16,1.869792,1.869792,1.838542,1.854167,0.174365,324000
1963-07-17,1.854167,1.864583,1.854167,1.854167,0.174365,108000
1963-07-18,1.854167,1.869792,1.838542,1.838542,0.172895,518400
1963-07-19,1.833333,1.833333,1.812500,1.828125,0.171916,74400
1963-07-22,1.822917,1.822917,1.796875,1.817708,0.170936,187200
1963-07-23,1.812500,1.812500,1.796875,1.802083,0.169467,79200
1963-07-24,1.802083,1.807292,1.776042,1.796875,0.168977,100800
1963-07-25,1.796875,1.812500,1.796875,1.802083,0.169467,151200
1963-07-26,1.796875,1.796875,1.744792,1.750000,0.164569,172800
1963-07-29,1.750000,1.750000,1.734375,1.744792,0.164079,93600
1963-07-30,1.755208,1.791667,1.755208,1.786458,0.167997,105600
